paper_id,version_id,title,abstract,published,updated,authors,categories,source_url,metadata_url,metadata_source,collected_at,period,field
2607.15744,2607.15744,Grover's Algorithm for Image Edge Detection,"Grover's algorithm is one of the most significant quantum algorithms, enabling the search for a marked element in an unsorted database quadratically faster than classical search algorithms. We utilize Groves's algorithm to detect the edges of a digital image faster than any classical edge detection methods. The high success probability of our method in detecting image edges, compared to most existing quantum edge detection methods, makes it a more suitable candidate for use in the presence of noise on current quantum devices. We implemented our model for the$2 \times 2$blocks of the image using a two-qubit Qiskit circuit with the QASM simulator and the noisy IBM Sydney(fake) device, making it suitable for most of the current NISQ devices.",2025-08-30,2026-08-29T07:29:34.045763,Pulak Ranjan Giri; Kazuhiro Saito,Quantum Computing Algorithms and Architecture; Quantum-Dot Cellular Automata; Quantum Information and Cryptography,https://arxiv.org/abs/2607.15744,https://openalex.org/W4416875374,OpenAlex,2026-09-13T06:46:07.361358+00:00,2025년 1~8월,바이오·의료 AI
2509.02610,2509.02610,Resilient Biosecurity in the Era of AI-Enabled Bioweapons,"Recent advances in generative biology have enabled the design of novel proteins, creating significant opportunities for drug discovery while also introducing new risks, including the potential development of synthetic bioweapons. Existing biosafety measures primarily rely on inference-time filters such as sequence alignment and protein-protein interaction (PPI) prediction to detect dangerous outputs. In this study, we evaluate the performance of three leading PPI prediction tools: AlphaFold 3, AF3Complex, and SpatialPPIv2. These models were tested on well-characterized viral-host interactions, such as those involving Hepatitis B and SARS-CoV-2. Despite being trained on many of the same viruses, the models fail to detect a substantial number of known interactions. Strikingly, none of the tools successfully identify any of the four experimentally validated SARS-CoV-2 mutants with confirmed binding. These findings suggest that current predictive filters are inadequate for reliably flagging even known biological threats and are even more unlikely to detect novel ones. We argue for a shift toward response-oriented infrastructure, including rapid experimental validation, adaptable biomanufacturing, and regulatory frameworks capable of operating at the speed of AI-driven developments.",2025-08-30,2026-08-26T07:47:46.906454,Jonathan Feldman; Tal Feldman,vaccines and immunoinformatics approaches; Machine Learning in Bioinformatics; Bioinformatics and Genomic Networks,https://arxiv.org/abs/2509.02610,https://openalex.org/W4417408882,OpenAlex,2026-09-13T06:46:07.361358+00:00,2025년 1~8월,바이오·의료 AI
2503.12642,2503.12642,COVID-19 Pneumonia Diagnosis Using Medical Images: Deep Learning–Based Transfer Learning Approach,"Background: SARS-CoV-2, the causative agent of COVID-19, remains a global health concern due to its high transmissibility and evolving variants. Although vaccination efforts and therapeutic advancements have mitigated disease severity, emerging mutations continue to challenge diagnostics and containment strategies. As of mid-February 2025, global test positivity has risen to 11%, marking the highest level in over 6 months, despite widespread immunization efforts. Newer variants demonstrate enhanced host cell binding, increasing both infectivity and diagnostic complexity. Objective: This study aimed to evaluate the effectiveness of deep transfer learning in delivering a rapid, accurate, and mutation-resilient COVID-19 diagnosis from medical imaging, with a focus on scalability and accessibility. Methods: An automated detection system was developed using state-of-the-art convolutional neural networks, including VGG16 (Visual Geometry Group network-16 layers), ResNet50 (residual network-50 layers), ConvNeXtTiny (convolutional next-tiny), MobileNet (mobile network), NASNetMobile (neural architecture search network-mobile version), and DenseNet121 (densely connected convolutional network-121 layers), to detect COVID-19 from chest X-ray and computed tomography (CT) images. Results: Among all the models evaluated, DenseNet121 emerged as the best-performing architecture for COVID-19 diagnosis using X-ray and CT images. It achieved an impressive accuracy of 98%, with a precision of 96.9%, a recall of 98.9%, an F1-score of 97.9%, and an area under the curve score of 99.8%, indicating a high degree of consistency and reliability in detecting both positive and negative cases. The confusion matrix showed minimal false positives and false negatives, underscoring the model's robustness in real-world diagnostic scenarios. Given its performance, DenseNet121 is a strong candidate for deployment in clinical settings and serves as a benchmark for future improvements in artificial intelligence-assisted diagnostic tools. Conclusions: The study results underscore the potential of artificial intelligence-powered diagnostics in supporting early detection and global pandemic response. With careful optimization, deep learning models can address critical gaps in testing, particularly in settings constrained by limited resources or emerging variants.",2025-08-29,2026-08-27T14:10:00.468798,Anjali Dharmik,COVID-19 diagnosis using AI; Domain Adaptation and Few-Shot Learning; Cell Image Analysis Techniques,https://arxiv.org/abs/2503.12642,https://openalex.org/W4413812319,OpenAlex,2026-09-13T06:46:07.361358+00:00,2025년 1~8월,바이오·의료 AI
2509.04471,2509.04471,"MOSAIC: A Multilingual, Taxonomy-Agnostic, and Computationally Efficient Approach for Radiological Report Classification","Radiology reports contain rich clinical information that can be used to train imaging models without relying on costly manual annotation. However, existing approaches face critical limitations: rule-based methods struggle with linguistic variability, supervised models require large annotated datasets, and recent LLM-based systems depend on closed-source or resource-intensive models that are unsuitable for clinical use. Moreover, current solutions are largely restricted to English and single-modality, single-taxonomy datasets. We introduce MOSAIC, a multilingual, taxonomy-agnostic, and computationally efficient approach for radiological report classification. Built on a compact open-access language model (MedGemma-4B), MOSAIC supports both zero-/few-shot prompting and lightweight fine-tuning, enabling deployment on consumer-grade GPUs. We evaluate MOSAIC across seven datasets in English, Spanish, French, and Danish, spanning multiple imaging modalities and label taxonomies. The model achieves a mean macro F1 score of 88 across five chest X-ray datasets, approaching or exceeding expert-level performance, while requiring only 24 GB of GPU memory. With data augmentation, as few as 80 annotated samples are sufficient to reach a weighted F1 score of 82 on Danish reports, compared to 86 with the full 1600-sample training set. MOSAIC offers a practical alternative to large or proprietary LLMs in clinical settings. Code and models are open-source. We invite the community to evaluate and extend MOSAIC on new languages, taxonomies, and modalities.",2025-08-29,2026-08-26T07:47:46.906454,Alice Schiavone; Marco Fraccaro; Lea Marie Pehrson; Silvia Ingala; Rasmus Bonnevie; Michael Bachmann Nielsen; Vincent Beliveau; Melanie Ganz; Desmond Elliott,Radiomics and Machine Learning in Medical Imaging; Topic Modeling; Radiology practices and education,https://arxiv.org/abs/2509.04471,https://openalex.org/W4414758320,OpenAlex,2026-09-13T06:46:07.361358+00:00,2025년 1~8월,바이오·의료 AI
2508.21321,2508.21321,Project-Based Learning in Introductory Quantum Computing Courses: A Case Study on Quantum Algorithms for Medical Imaging,"Quantum computing introduces abstract concepts and non-intuitive behaviors that can be challenging for students to grasp through traditional lecture-based instruction alone. This paper demonstrates how Project-Based Learning (PBL) can be leveraged to bridge that gap. This can be done by engaging students in a real-world, interdisciplinary task that combines quantum computing with their field of interest. As part of a similar assignment, we investigated the application of the Harrow-Hassidim-Lloyd (HHL) algorithm for computed tomography (CT) image reconstruction and benchmarked its performance against the classical Algebraic Reconstruction Technique (ART). Through implementing and analyzing both methods on a small-scale problem, we gained practical experience with quantum algorithms, critically evaluated their limitations, and developed technical writing and research skills. The experience demonstrated that Project-Based Learning not only enhances conceptual understanding but also encourages students to engage deeply with emerging technologies through research, implementation, and reflection. We recommend the integration of similar PBL modules in introductory quantum computing courses. The assignment also works better if students are required to write and submit a conference-style paper, supported by mentorship from faculty across the different fields. In such course interdisciplinary, real-world problems can transform abstract theory into meaningful learning experiences and better prepare students for future advancements in quantum technologies.",2025-08-29,2026-08-26T07:47:46.906454,"Gautam, Nischal Binod; Keith E. Schubert; Enrique P. Blair",Quantum Computing Algorithms and Architecture; Nanotechnology research and applications; Various Chemistry Research Topics,https://arxiv.org/abs/2508.21321,https://openalex.org/W4415989281,OpenAlex,2026-09-13T06:46:07.361358+00:00,2025년 1~8월,바이오·의료 AI
2508.21435,2508.21435,MedShift: Implicit Conditional Transport for X-Ray Domain Adaptation,"Synthetic medical data offers a scalable solution for training robust models, but significant domain gaps limit its generalizability to real-world clinical settings. This paper addresses the challenge of cross-domain translation between synthetic and real X-ray images of the head, focusing on bridging discrepancies in attenuation behavior, noise characteristics, and soft tissue representation. We propose MedShift, a unified class-conditional generative model based on Flow Matching and Schrodinger Bridges, which enables high-fidelity, unpaired image translation across multiple domains. Unlike prior approaches that require domain-specific training or rely on paired data, MedShift learns a shared domain-agnostic latent space and supports seamless translation between any pair of domains seen during training. We introduce X-DigiSkull, a new dataset comprising aligned synthetic and real skull X-rays under varying radiation doses, to benchmark domain translation models. Experimental results demonstrate that, despite its smaller model size compared to diffusion-based approaches, MedShift offers strong performance and remains flexible at inference time, as it can be tuned to prioritize either perceptual fidelity or structural consistency, making it a scalable and generalizable solution for domain adaptation in medical imaging. The code and dataset are available at https://caetas.github.io/medshift.html",2025-08-29,2026-09-09T07:26:56.047234,Francisco Caetano; Christiaan G. A. Viviers; Peter H. N. de With; Fons van der Sommen,Generative Adversarial Networks and Image Synthesis; Domain Adaptation and Few-Shot Learning; Face recognition and analysis,https://arxiv.org/abs/2508.21435,https://openalex.org/W4415990079,OpenAlex,2026-09-13T06:46:07.361358+00:00,2025년 1~8월,바이오·의료 AI
2508.21580,2508.21580,Temporal Flow Matching for Learning Spatio-Temporal Trajectories in 4D Longitudinal Medical Imaging,"Understanding temporal dynamics in medical imaging is crucial for applications such as disease progression modeling, treatment planning and anatomical development tracking. However, most deep learning methods either consider only single temporal contexts, or focus on tasks like classification or regression, limiting their ability for fine-grained spatial predictions. While some approaches have been explored, they are often limited to single timepoints, specific diseases or have other technical restrictions. To address this fundamental gap, we introduce Temporal Flow Matching (TFM), a unified generative trajectory method that (i) aims to learn the underlying temporal distribution, (ii) by design can fall back to a nearest image predictor, i.e. predicting the last context image (LCI), as a special case, and (iii) supports $3D$ volumes, multiple prior scans, and irregular sampling. Extensive benchmarks on three public longitudinal datasets show that TFM consistently surpasses spatio-temporal methods from natural imaging, establishing a new state-of-the-art and robust baseline for $4D$ medical image prediction.",2025-08-29,2026-08-26T07:47:46.906454,Nico Disch; Yannick Kirchhoff; Robin Peretzke; Maximilian Rokuss; Saikat Roy; Constantin Ulrich; David Zimmerer; Klaus Maier‐Hein,Machine Learning in Healthcare; Time Series Analysis and Forecasting; Generative Adversarial Networks and Image Synthesis,https://arxiv.org/abs/2508.21580,https://openalex.org/W4415991928,OpenAlex,2026-09-13T06:46:07.361358+00:00,2025년 1~8월,바이오·의료 AI
2508.21620,2508.21620,Introduction to the Analysis of Probabilistic Decision-Making Algorithms,"Decision theories offer principled methods for making choices under various types of uncertainty. Algorithms that implement these theories have been successfully applied to a wide range of real-world problems, including materials and drug discovery. Indeed, they are desirable since they can adaptively gather information to make better decisions in the future, resulting in data-efficient workflows. In scientific discovery, where experiments are costly, these algorithms can thus significantly reduce the cost of experimentation. Theoretical analyses of these algorithms are crucial for understanding their behavior and providing valuable insights for developing next-generation algorithms. However, theoretical analyses in the literature are often inaccessible to non-experts. This monograph aims to provide an accessible, self-contained introduction to the theoretical analysis of commonly used probabilistic decision-making algorithms, including bandit algorithms, Bayesian optimization, and tree search algorithms. Only basic knowledge of probability theory and statistics, along with some elementary knowledge about Gaussian processes, is assumed.",2025-08-29,2026-08-26T07:47:46.906454,Agustinus Kristiadi,Advanced Bandit Algorithms Research; Gaussian Processes and Bayesian Inference; Advanced Multi-Objective Optimization Algorithms,https://arxiv.org/abs/2508.21620,https://openalex.org/W4415991954,OpenAlex,2026-09-13T06:46:07.361358+00:00,2025년 1~8월,바이오·의료 AI
2508.21652,2508.21652,Machine Intelligence on the Edge: Interpretable Cardiac Pattern Localisation Using Reinforcement Learning,"Matched filters are widely used to localise signal patterns due to their high efficiency and interpretability. However, their effectiveness deteriorates for low signal-to-noise ratio (SNR) signals, such as those recorded on edge devices, where prominent noise patterns can closely resemble the target within the limited length of the filter. One example is the ear-electrocardiogram (ear-ECG), where the cardiac signal is attenuated and heavily corrupted by artefacts. To address this, we propose the Sequential Matched Filter (SMF), a paradigm that replaces the conventional single matched filter with a sequence of filters designed by a Reinforcement Learning agent. By formulating filter design as a sequential decision-making process, SMF adaptively design signal-specific filter sequences that remain fully interpretable by revealing key patterns driving the decision-making. The proposed SMF framework has strong potential for reliable and interpretable clinical decision support, as demonstrated by its state-of-the-art R-peak detection and physiological state classification performance on two challenging real-world ECG datasets. The proposed formulation can also be extended to a broad range of applications that require accurate pattern localisation from noise-corrupted signals.",2025-08-29,2026-08-26T07:47:46.906454,Haozhe Tian; Qiyu Rao; Nina Moutonnet; Pietro Ferraro; Danilo P. Mandic,ECG Monitoring and Analysis; Phonocardiography and Auscultation Techniques; Cardiac electrophysiology and arrhythmias,https://arxiv.org/abs/2508.21652,https://openalex.org/W4415993144,OpenAlex,2026-09-13T06:46:07.361358+00:00,2025년 1~8월,바이오·의료 AI
2508.21656,2508.21656,Asymptotic equivalence of non-parametric regression with spherical regressors and Gaussian white noise,"We study the asymptotic behavior of both spherical $t$-designs and random uniform designs as the set of sampling points in non-parametric regression with spherical regressors of arbitrary dimension. We show that the corresponding regression experiments are asymptotically equivalent, in the sense of Le Cam, to the same sequence of Gaussian white noise experiments as the sample size tends to infinity. More precisely, global asymptotic equivalence is established over spherical Sobolev balls (for both the fixed and the random uniform design case) and over spherical Besov balls (for the fixed design case). We also derive a matching non-equivalence result showing the sharpness of the imposed smoothness assumptions for any fixed choice of design points.",2025-08-29,2026-08-26T07:47:46.906454,Martin Kröll,Mathematical Approximation and Integration; Point processes and geometric inequalities; Statistical Methods and Inference,https://arxiv.org/abs/2508.21656,https://openalex.org/W4415993147,OpenAlex,2026-09-13T06:46:07.361358+00:00,2025년 1~8월,바이오·의료 AI
