paper_id,version_id,title,abstract,published,updated,authors,categories,source_url,metadata_url,metadata_source,collected_at,period,field
2509.13116,2509.13116,Weakly and Self-Supervised Class-Agnostic Motion Prediction for Autonomous Driving,"Understanding motion in dynamic environments is critical for autonomous driving, thereby motivating research on class-agnostic motion prediction. In this work, we investigate weakly and self-supervised class-agnostic motion prediction from LiDAR point clouds. Outdoor scenes typically consist of mobile foregrounds and static backgrounds, allowing motion understanding to be associated with scene parsing. Based on this observation, we propose a novel weakly supervised paradigm that replaces motion annotations with fully or partially annotated (1%, 0.1%) foreground/background masks for supervision. To this end, we develop a weakly supervised approach utilizing foreground/background cues to guide the self-supervised learning of motion prediction models. Since foreground motion generally occurs in non-ground regions, non-ground/ground masks can serve as an alternative to foreground/background masks, further reducing annotation effort. Leveraging non-ground/ground cues, we propose two additional approaches: a weakly supervised method requiring fewer (0.01%) foreground/background annotations, and a self-supervised method without annotations. Furthermore, we design a Robust Consistency-aware Chamfer Distance loss that incorporates multi-frame information and robust penalty functions to suppress outliers in self-supervised learning. Experiments show that our weakly and self-supervised models outperform existing self-supervised counterparts, and our weakly supervised models even rival some supervised ones. This demonstrates that our approaches effectively balance annotation effort and performance.",2025-08-28,2026-08-26T07:47:46.906454,Ruibo Li; Hanyu Shi; Zhe Wang; Guosheng Lin,Autonomous Vehicle Technology and Safety; Video Surveillance and Tracking Methods; Advanced Neural Network Applications,https://arxiv.org/abs/2509.13116,https://openalex.org/W4413786029,OpenAlex,2026-09-13T06:46:00.069167+00:00,2025년 1~8월,자동차·자율주행
2508.20464,2508.20464,Human-Centered Design for Connected Automation: Predicting Pedestrian Crossing Intentions,"More than half of the 1.19 million annual traffic fatalities globally involve vulnerable road users, such as pedestrians, with a significant proportion attributable to human error. Level-5 automated driving systems (ADSs) have the potential to reduce these incidents; However, their effectiveness depends not only on automation performance but also on their ability to communicate intent and coordinate safely with pedestrians in the absence of traditional driver cues. This study aims to model pedestrian decision-making in road-crossing scenarios involving level-5 ADSs by extending the Theory of Planned Behavior (TPB) with safety, trust, compatibility, and understanding. An online survey (n = 212) found that perceived behavioral control, attitude, and social information significantly influence pedestrians' crossing intentions, with perceived safety and understanding having the strongest effects on the TPB constructs. The results offer guidance for designing eHMIs and cooperative V2X communication strategies that promote safe pedestrian-ADS interactions and advance human-centered design for autonomous vehicles.",2025-08-28,2026-08-26T07:47:46.906454,Sanaz Motamedi; Viktoria Marcus; Griffin Pitts,Human-Automation Interaction and Safety; Safety Warnings and Signage,https://arxiv.org/abs/2508.20464,https://openalex.org/W4414448352,OpenAlex,2026-09-13T06:46:00.069167+00:00,2025년 1~8월,자동차·자율주행
2508.20594,2508.20594,UTA-Sign: Unsupervised Thermal Video Augmentation via Event-Assisted Traffic Signage Sketching,"The thermal camera excels at perceiving outdoor environments under low-light conditions, making it ideal for applications such as nighttime autonomous driving and unmanned navigation. However, thermal cameras encounter challenges when capturing signage from objects made of similar materials, which can pose safety risks for accurately understanding semantics in autonomous driving systems. In contrast, the neuromorphic vision camera, also known as an event camera, detects changes in light intensity asynchronously and has proven effective in high-speed, low-light traffic environments. Recognizing the complementary characteristics of these two modalities, this paper proposes UTA-Sign, an unsupervised thermal-event video augmentation for traffic signage in low-illumination environments, targeting elements such as license plates and roadblock indicators. To address the signage blind spots of thermal imaging and the non-uniform sampling of event cameras, we developed a dual-boosting mechanism that fuses thermal frames and event signals for consistent signage representation over time. The proposed method utilizes thermal frames to provide accurate motion cues as temporal references for aligning the uneven event signals. At the same time, event signals contribute subtle signage content to the raw thermal frames, enhancing the overall understanding of the environment. The proposed method is validated on datasets collected from real-world scenarios, demonstrating superior quality in traffic signage sketching and improved detection accuracy at the perceptual level.",2025-08-28,2026-08-26T07:47:46.906454,Yuqi Han; S. Zhang; Weijian Su; Ke Li; Jiayu Yang; Jinli Suo; Qiang Zhang,Video Surveillance and Tracking Methods; Image and Video Quality Assessment; Gaze Tracking and Assistive Technology,https://arxiv.org/abs/2508.20594,https://openalex.org/W4414448968,OpenAlex,2026-09-13T06:46:00.069167+00:00,2025년 1~8월,자동차·자율주행
2508.20741,2508.20741,AdaDPCC: Adaptive Rate Control and Rate-Distortion-Complexity Optimization for Dynamic Point Cloud Compression,"Dynamic point cloud compression (DPCC) is crucial in applications like autonomous driving and AR/VR. Current compression methods face challenges with complexity management and rate control. This paper introduces a novel dynamic coding framework that supports variable bitrate and computational complexities. Our approach includes a slimmable framework with multiple coding routes, allowing for efficient Rate-Distortion-Complexity Optimization (RDCO) within a single model. To address data sparsity in inter-frame prediction, we propose the coarse-to-fine motion estimation and compensation module that deconstructs geometric information while expanding the perceptive field. Additionally, we propose a precise rate control module that content-adaptively navigates point cloud frames through various coding routes to meet target bitrates. The experimental results demonstrate that our approach reduces the average BD-Rate by 5.81% and improves the BD-PSNR by 0.42 dB compared to the state-of-the-art method, while keeping the average bitrate error at 0.40%. Moreover, the average coding time is reduced by up to 44.6% compared to D-DPCC, underscoring its efficiency in real-time and bitrate-constrained DPCC scenarios. Our code is available at https://git.openi.org.cn/OpenPointCloud/Ada_DPCC.",2025-08-28,2026-08-26T07:47:46.906454,Chenhao Zhang; Wei Gao,Computer Graphics and Visualization Techniques; 3D Shape Modeling and Analysis; Advanced Vision and Imaging,https://arxiv.org/abs/2508.20741,https://openalex.org/W4414449468,OpenAlex,2026-09-13T06:46:00.069167+00:00,2025년 1~8월,자동차·자율주행
2508.20902,2508.20902,Automated Test Validators for Flaky Cyber-Physical System Simulators: Approach and Evaluation,"Simulation-based testing of cyber-physical systems (CPS) is costly due to the time-consuming execution of CPS simulators. In addition, CPS simulators may be flaky, leading to inconsistent test outcomes and requiring repeated test re-execution for reliable test verdicts. Many test inputs within the input space of CPS may not effectively exercise the behaviour of the system under test (SUT) -- for instance, those that violate system preconditions, exceed operational design domain (ODD) limits, or represent inherently safe scenarios. In this article, we propose to use test validators to filter out such test inputs before execution. We describe two methods for generating test validators: one using genetic programming (GP) that employs well-known spectrum-based fault localization (SBFL) ranking formulas, namely Ochiai, Tarantula, and Naish, as fitness functions; and the other using decision trees (DT) and decision rules (DR). We evaluate our test validators through case studies in the domains of aerospace, networking and autonomous driving. We show that test validators generated using GP with Ochiai are significantly more accurate than those generated using GP with Tarantula and Naish or using DT or DR. Moreover, this accuracy advantage remains even when accounting for the flakiness of the simulator. We further show that our test validators generated by GP with Ochiai are robust against flakiness with only 4% average variation in their accuracy results across four different network and autonomous-driving systems with flaky behaviours. Finally, we show that, on average, 88.7% of the assertions inferred by our approach align or overlap with requirements precondition violations, ODD-limit violations, and nominal safe conditions extracted from technical standards and empirical results in the literature.",2025-08-28,2026-08-26T07:47:46.906454,Baharin A. Jodat; Khouloud Gaaloul; Mehrdad Sabetzadeh; Shiva Nejati,Real-time simulation and control systems; Software Testing and Debugging Techniques; Safety Systems Engineering in Autonomy,https://arxiv.org/abs/2508.20902,https://openalex.org/W4414450177,OpenAlex,2026-09-13T06:46:00.069167+00:00,2025년 1~8월,자동차·자율주행
2508.20892,2508.20892,To New Beginnings: A Survey of Unified Perception in Autonomous Vehicle Software,"Autonomous vehicle perception typically relies on modular pipelines that decompose the task into detection, tracking, and prediction. While interpretable, these pipelines suffer from error accumulation and limited inter-task synergy. Unified perception has emerged as a promising paradigm that integrates these sub-tasks within a shared architecture, potentially improving robustness, contextual reasoning, and efficiency while retaining interpretable outputs. In this survey, we provide a comprehensive overview of unified perception, introducing a holistic and systemic taxonomy that categorizes methods along task integration, tracking formulation, and representation flow. We define three paradigms -Early, Late, and Full Unified Perception- and systematically review existing methods, their architectures, training strategies, datasets used, and open-source availability, while highlighting future research directions. This work establishes the first comprehensive framework for understanding and advancing unified perception, consolidates fragmented efforts, and guides future research toward more robust, generalizable, and interpretable perception.",2025-08-28,2026-08-26T07:47:46.906454,Loïc Stratil; Felix Fent; Esteban Rivera; Markus Lienkamp,Autonomous Vehicle Technology and Safety; Reinforcement Learning in Robotics; Advanced Neural Network Applications,https://arxiv.org/abs/2508.20892,https://openalex.org/W4414450312,OpenAlex,2026-09-13T06:46:00.069167+00:00,2025년 1~8월,자동차·자율주행
2508.20315,2508.20315,Multi-Agent Reinforcement Learning in Intelligent Transportation Systems: A Comprehensive Survey,"The growing complexity of urban mobility and the demand for efficient, sustainable, and adaptive solutions have positioned Intelligent Transportation Systems (ITS) at the forefront of modern infrastructure innovation. At the core of ITS lies the challenge of autonomous decision-making across dynamic, large scale, and uncertain environments where multiple agents traffic signals, autonomous vehicles, or fleet units must coordinate effectively. Multi Agent Reinforcement Learning (MARL) offers a promising paradigm for addressing these challenges by enabling distributed agents to jointly learn optimal strategies that balance individual objectives with system wide efficiency. This paper presents a comprehensive survey of MARL applications in ITS. We introduce a structured taxonomy that categorizes MARL approaches according to coordination models and learning algorithms, spanning value based, policy based, actor critic, and communication enhanced frameworks. Applications are reviewed across key ITS domains, including traffic signal control, connected and autonomous vehicle coordination, logistics optimization, and mobility on demand systems. Furthermore, we highlight widely used simulation platforms such as SUMO, CARLA, and CityFlow that support MARL experimentation, along with emerging benchmarks. The survey also identifies core challenges, including scalability, non stationarity, credit assignment, communication constraints, and the sim to real transfer gap, which continue to hinder real world deployment.",2025-08-27,2026-08-26T07:47:46.906454,RexCharles Donatus; Kumater Ter; Daniel Udekwe,Traffic control and management,https://arxiv.org/abs/2508.20315,https://openalex.org/W4414447587,OpenAlex,2026-09-13T06:46:00.069167+00:00,2025년 1~8월,자동차·자율주행
2511.16998,2511.16998,VLM-Augmented Degradation Modeling for Image Restoration Under Adverse Weather Conditions,"Reliable visual perception under adverse weather conditions, such as rain, haze, snow, or a mixture of them, is desirable yet challenging for autonomous driving and outdoor robots. In this paper, we propose a unified Memory-Enhanced Visual-Language Recovery (MVLR) model that restores images from different degradation levels under various weather conditions. MVLR couples a lightweight encoder–decoder backbone with a Visual-Language Model (VLM) and an Implicit Memory Bank (IMB). The VLM performs chain-of-thought inference to encode weather degradation priors and the IMB stores continuous latent representations of degradation patterns. The VLM-generated priors query the IMB to retrieve fine-grained degradation prototypes. These prototypes are then adaptively fused with multi-scale visual features via dynamic cross-attention mechanisms, enhancing restoration accuracy while maintaining computational efficiency. Extensive experiments on four severe-weather benchmarks show that MVLR surpasses single-branch and Mixture-of-Experts baselines in terms of Peak Signal-to-Noise Ratio (PSNR) and Structural Similarity Index Measure (SSIM). These results indicate that MVLR offers a practical balance between model compactness and expressiveness for real-time deployment in diverse outdoor conditions.",2025-08-27,2026-08-26T07:47:46.906454,Qiang Shao; Tracy Zhang; Renxiang Xiao; Liang Hu,Optical Systems and Laser Technology; Image and Signal Denoising Methods; Image Processing Techniques and Applications,https://arxiv.org/abs/2511.16998,https://openalex.org/W4415257308,OpenAlex,2026-09-13T06:46:00.069167+00:00,2025년 1~8월,자동차·자율주행
2602.08479,2602.08479,Gesture Matters: Pedestrian Gesture Recognition for AVs Through Skeleton Pose Evaluation,"Gestures are a key component of non-verbal communication in traffic, often helping pedestrian-to-driver interactions when formal traffic rules may be insufficient. This problem becomes more apparent when autonomous vehicles (AVs) struggle to interpret such gestures. In this study, we present a gesture classification framework using 2D pose estimation applied to real-world video sequences from the WIVW dataset. We categorise gestures into four primary classes (Stop, Go, Thank & Greet, and No Gesture) and extract 76 static and dynamic features from normalised keypoints. Our analysis demonstrates that hand position and movement velocity are especially discriminative in distinguishing between gesture classes, achieving a classification accuracy score of 87%. These findings not only improve the perceptual capabilities of AV systems but also contribute to the broader understanding of pedestrian behaviour in traffic contexts.",2025-08-27,2026-08-26T07:47:46.906454,Alif Rizqullah Mahdi; Mahdi Rezaei; Natasha Merat,Human Pose and Action Recognition; Hand Gesture Recognition Systems; Social Robot Interaction and HRI,https://arxiv.org/abs/2602.08479,https://openalex.org/W4416799140,OpenAlex,2026-09-13T06:46:00.069167+00:00,2025년 1~8월,자동차·자율주행
2509.12207,2509.12207,UrgenGo: Urgency-Aware Transparent GPU Kernel Launching for Autonomous Driving,"The rapid advancements in autonomous driving have introduced increasingly complex, real-time GPU-bound tasks critical for reliable vehicle operation. However, the proprietary nature of these autonomous systems and closed-source GPU drivers hinder fine-grained control over GPU executions, often resulting in missed deadlines that compromise vehicle performance. To address this, we present UrgenGo, a non-intrusive, urgency-aware GPU scheduling system that operates without access to application source code. UrgenGo implicitly prioritizes GPU executions through transparent kernel launch manipulation, employing task-level stream binding, delayed kernel launching, and batched kernel launch synchronization. We conducted extensive real-world evaluations in collaboration with a self-driving startup, developing 11 GPU-bound task chains for a realistic autonomous navigation application and implementing our system on a self-driving bus. Our results show a significant 61% reduction in the overall deadline miss ratio, compared to the state-of-the-art GPU scheduler that requires source code modifications.",2025-08-26,2026-08-26T07:47:46.906454,"Hanqi Zhu; Wuyang Zhang; X. Y. Zhang; Ziyang Tao; Lin, Xinrui; Yufan Zhang; Jianmin Ji; Yanyong Zhang",Advanced Neural Network Applications; Robotic Path Planning Algorithms; Parallel Computing and Optimization Techniques,https://arxiv.org/abs/2509.12207,https://openalex.org/W4415314755,OpenAlex,2026-09-13T06:46:00.069167+00:00,2025년 1~8월,자동차·자율주행
2508.18898,2508.18898,Interpretable Decision-Making for End-to-End Autonomous Driving,"Trustworthy AI is mandatory for the broad deployment of autonomous vehicles. Although end-to-end approaches derive control commands directly from raw data, interpreting these decisions remains challenging, especially in complex urban scenarios. This is mainly attributed to very deep neural networks with non-linear decision boundaries, making it challenging to grasp the logic behind AI-driven decisions. This paper presents a method to enhance interpretability while optimizing control commands in autonomous driving. To address this, we propose loss functions that promote the interpretability of our model by generating sparse and localized feature maps. The feature activations allow us to explain which image regions contribute to the predicted control command. We conduct comprehensive ablation studies on the feature extraction step and validate our method on the CARLA benchmarks. We also demonstrate that our approach improves interpretability, which correlates with reducing infractions, yielding a safer, high-performance driving model. Notably, our monocular, non-ensemble model surpasses the top-performing approaches from the CARLA Leaderboard by achieving lower infraction scores and the highest route completion rate, all while ensuring interpretability.",2025-08-26,2026-08-26T07:47:46.906454,Mona Mirzaie; Bodo Rosenhahn,Adversarial Robustness in Machine Learning; Autonomous Vehicle Technology and Safety; Explainable Artificial Intelligence (XAI),https://arxiv.org/abs/2508.18898,https://openalex.org/W4415892780,OpenAlex,2026-09-13T06:46:00.069167+00:00,2025년 1~8월,자동차·자율주행
