paper_id,version_id,title,abstract,published,updated,authors,categories,source_url,metadata_url,metadata_source,collected_at,period
2505.23073,2505.23073,DX100: Programmable Data Access Accelerator for Indirection,"Indirect memory accesses frequently appear in applications where memory bandwidth is a critical bottleneck.Prior indirect memory access proposals, such as indirect prefetchers, runahead execution, fetchers, and decoupled access/execute architectures, primarily focus on improving memory access latency by loading data ahead of computation but still rely on the DRAM controllers to reorder memory requests and enhance memory bandwidth utilization.DRAM controllers have limited visibility to future memory accesses due to the small capacity of request buffers and the restricted memorylevel parallelism of conventional core and memory systems.We introduce DX100, a programmable data access accelerator for indirect memory accesses.DX100 is shared across cores to offload bulk indirect memory accesses and associated address calculation operations.DX100 reorders, interleaves, and coalesces memory requests to improve DRAM row-buffer hit rate and memory bandwidth utilization.DX100 provides a general-purpose ISA to support diverse access types, loop patterns, conditional accesses",2025-06-20,2026-09-09T07:26:56.047234,Alireza Khadem; Kamalavasan Kamalakkannan; Zhenyan Zhu; Akash Poptani; Yufeng Gu; Jered Dominguez-Trujillo; Nishil Talati; Daichi Fujiki; Scott Mahlke; Galen Shipman; Reetuparna Das,Parallel Computing and Optimization Techniques; Advanced Data Storage Technologies; Distributed and Parallel Computing Systems,https://arxiv.org/abs/2505.23073,https://openalex.org/W4411486154,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2505.08071,2505.08071,NMP-PaK: Near-Memory Processing Acceleration of Scalable De Novo Genome Assembly,"De novo assembly enables investigations of unknown genomes, paving the way for personalized medicine and disease management.However, it faces immense computational challenges arising from the excessive data volumes and algorithmic complexity.While state-of-the-art de novo assemblers utilize distributed systems for extreme-scale genome assembly, they demand substantial computational and memory resources.They also fail to address the inherent challenges of de novo assembly, including a large memory footprint, memory-bound behavior, and irregular data patterns stemming from complex, interdependent data structures.Given these challenges, de novo assembly merits a custom hardware solution, though existing approaches have not fully addressed the limitations.We propose NMP-PaK, a hardware-software co-designed system that accelerates scalable de novo genome assembly through near-memory processing (NMP).Our channel-level NMP architecture addresses memory bottlenecks while providing sufficient scratchpad space for processing elements.Customized processing elements maximize parallelism while efficiently handling large data structures that are both dynamic and interdependent.Software optimizations include customized batch processing to reduce the memory footprint and hybrid CPU-NMP processing to address hardware underutilization caused by irregular data patterns.NMP-PaK conducts the same genome assembly while incurring a 14× smaller memory footprint compared to the state-of-the-art de novo assembly.Moreover, NMP-PaK delivers 16× and 5.7× performance improvements over the CPU and GPU baselines, respectively, with a 2.4× reduction in memory operations.Consequently, NMP-PaK achieves 8.3× greater throughput than state-of-the-art",2025-06-20,2026-09-09T07:26:56.047234,Heewoo Kim; Sanjay Sri Vallabh Singapuram; Haojie Ye; Joseph Izraelevitz; Trevor Mudge; Ronald Dreslinski; Nishil Talati,Genomics and Phylogenetic Studies; Chromosomal and Genetic Variations; DNA and Biological Computing,https://arxiv.org/abs/2505.08071,https://openalex.org/W4411486182,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2505.09343,2505.09343,Insights into DeepSeek-V3: Scaling Challenges and Reflections on Hardware for AI Architectures,"The rapid scaling of large language models (LLMs) has unveiled critical limitations in current hardware architectures, including constraints in memory capacity, computational efficiency, and interconnection bandwidth.DeepSeek-V3, trained on 2,048 NVIDIA H800 GPUs, demonstrates how hardware-aware model co-design can effectively address these challenges, enabling cost-efficient training and inference at scale.This paper presents an in-depth analysis of the DeepSeek-V3/R1 model architecture and its AI infrastructure, highlighting key innovations such as Multi-head Latent Attention (MLA) for enhanced memory efficiency, Mixture of Experts (MoE) architectures for optimized computation-communication trade-offs, FP8 mixed-precision training to unlock the full potential of hardware capabilities, and a Multi-Plane Network Topology to minimize * Yuqing Wang and Liyue Zhang are the corresponding authors of this paper.",2025-06-20,2026-09-02T18:50:13.731487,Chenggang Zhao; Chengqi Deng; Chong Ruan; Damai Dai; Huazuo Gao; Jiashi Li; Liyue Zhang; Panpan Huang; Shangyan Zhou; S. MA; Wenfeng Liang; Ying He; Yuqing Wang; Yuxuan Liu; Yen-Hsin Wei,Parallel Computing and Optimization Techniques; Interconnection Networks and Systems; Embedded Systems Design Techniques,https://arxiv.org/abs/2505.09343,https://openalex.org/W4411486231,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2504.06211,2504.06211,Need for zkSpeed: Accelerating HyperPlonk for Zero-Knowledge Proofs,"Zero-Knowledge Proofs (ZKPs) are a rapidly growing technique for privacy-preserving and verifiable computation.ZKPs enable one party (a prover: P) to prove to another (a verifier: V) that a statement is true or correct without revealing any additional information.This powerful capability has led to ZKPs being applied and proposed for application in blockchain technologies, verifiable machine learning, and electronic voting.However, ZKPs have yet to see widespread, ubiquitous adoption due to the exceptionally high computational complexity of the proving process.Naturally, there has been recent work to accelerate ZKP primitives and protocols using GPUs and ASICs.However, the protocols considered so far face one of two challenges: they require a trusted setup for each new application or generate large proofs with high verification costs, limiting their applicability in scenarios with numerous verifiers or strict verification time constraints.HyperPlonk is a state-of-theart ZKP protocol that supports both one-time, universal setup and small proof sizes/verification costs expected by publicly verifiable, consensus-based systems (e.g., blockchain).While HyperPlonk's setup and verifier properties are highly desirable, the proving phase is costly.A HyperPlonk prover must compute on large bitwidths (e.g., 255-381b) and polynomials (e.g., of degree 2 24 ), employs computationally (e.g., MSM) and bandwidth (e.g., SumCheck) intensive kernels, and the complete protocol comprises many steps, each constituting distinct kernels.We present an accelerator, zkSpeed, to",2025-06-20,2026-08-26T07:47:46.906454,Alhad Daftardar; Jianqiao Mo; Joey Ah-kiow; Benedikt Bünz; Ramesh Karri; Siddharth Garg; Brandon Reagen,Cryptography and Data Security; Cryptography and Residue Arithmetic; Cryptographic Implementations and Security,https://arxiv.org/abs/2504.06211,https://openalex.org/W4411486290,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2511.04321,2511.04321,AIM: Software and Hardware Co-design for Architecture-level IR-drop Mitigation in High-performance PIM,"SRAM Processing-in-Memory (PIM) has emerged as the most promising implementation for high-performance PIM, delivering superior computing density, energy efficiency, and computational precision.However, the pursuit of higher performance necessitates more complex circuit designs and increased operating frequencies, which exacerbate IR-drop issues.Severe IR-drop can significantly degrade chip performance and even threaten reliability.Conventional circuit-level IR-drop mitigation methods, such as back-end optimizations, are resource-intensive and often compromise power, performance, and area (PPA).To address these challenges, we propose AIM, comprehensive software and hardware co-design for architecture-level IR-drop mitigation in high-performance PIM.Initially, leveraging the bit-serial and in-situ dataflow processing properties of PIM, we introduce R tog and HR, which establish a direct correlation between PIM workloads and IR-drop.Building on this foundation, we propose LHR and WDS, enabling extensive exploration of architecture-level IR-drop mitigation while maintaining computational accuracy through software optimization.Subsequently, we develop IR-Booster, a dynamic adjustment mechanism that integrates software-level HR information with hardwarebased IR-drop monitoring to adapt the V-f pairs of the PIM macro, achieving enhanced energy efficiency and performance.Finally, we propose the HR-aware task mapping method, bridging software and hardware designs to achieve optimal improvement.Post-layout simulation results on a 7nm 256-TOPS PIM chip demonstrate that AIM achieves up to 69.2% IR-drop mitigation, resulting in 2.29× energy efficiency improvement and 1.152× speedup.",2025-06-20,2026-08-26T07:47:46.906454,Yuanpeng Zhang; Xing Hu; Xi Chen; Zhihang Yuan; Cong Li; Jingchen Zhu; Zhao Wang; Chenguang Zhang; Xin Si; Wei Gao; Qiang Wu; Runsheng Wang; Guangyu Sun,Integrated Circuits and Semiconductor Failure Analysis; Semiconductor materials and devices; Physical Unclonable Functions (PUFs) and Hardware Security,https://arxiv.org/abs/2511.04321,https://openalex.org/W4411486419,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2506.00020,2506.00020,Hybrid SLC-MLC RRAM Mixed-Signal Processing-in-Memory Architecture for Transformer Acceleration via Gradient Redistribution,"Transformers, while revolutionary, face challenges due to their demanding computational cost and large data movement.To address this, we propose HyFlexPIM, a novel mixed-signal processingin-memory (PIM) accelerator for inference that flexibly utilizes both single-level cell (SLC) and multi-level cell (MLC) RRAM technologies to trade-off accuracy and efficiency.HyFlexPIM achieves efficient dual-mode operation by utilizing digital PIM for highprecision and write-intensive operations while analog PIM for high parallel and low-precision computations.The analog PIM further distributes tasks between SLC and MLC PIM operations, where a single analog PIM module can be reconfigured to switch between two operations (SLC/MLC) with minimal overhead (<1% for area & energy).Critical weights are allocated to SLC RRAM for high accuracy, while less critical weights are assigned to MLC RRAM to maximize capacity, power, and latency efficiency.However, despite employing such a hybrid mechanism, brute-force mapping on hardware fails to deliver significant benefits due to the limited proportion of weights accelerated by the MLC and the noticeable degradation in accuracy.To maximize the potential of our hybrid hardware architecture, we propose an algorithm co-optimization technique, called gradient redistribution, which uses Singular Value Decomposition (SVD) to decompose and truncate matrices based on their importance, then fine-tune them to concentrate significance into a small subset of weights.By doing so, only 5-10% of the weights have dominantly large gradients, making it favorable for HyFlexPIM by minimizing the use of expensive SLC RRAM while maximizing the efficient MLC RRAM.Our evaluation shows that HyFlexPIM significantly enhances computational throughput and energy efficiency, achieving maximum 1.86× and 1.45× higher than state-of-the-art methods.",2025-06-20,2026-08-28T12:50:07.497085,Chang Eun Song; Prabal Bhatnagar; Zihan Xia; Nam Sung Kim; Tajana Rosing; Mingu Kang,Advanced Memory and Neural Computing; Ferroelectric and Negative Capacitance Devices; Semiconductor materials and devices,https://arxiv.org/abs/2506.00020,https://openalex.org/W4411486499,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2503.18599,2503.18599,Oaken: Fast and Efficient LLM Serving with Online-Offline Hybrid KV Cache Quantization,"Modern Large Language Model (LLM) serving system batches multiple requests to achieve high throughput, while batching attention operations is challenging, rendering memory bandwidth a critical bottleneck.Today, to mitigate this issue, the community relies on high-end GPUs with multiple high-bandwidth memory (HBM) channels.Unfortunately, HBM's high bandwidth often comes at the expense of limited memory capacity, necessitating systems to scale, which reduces core utilization and increases costs.Moreover, recent advancements enabling longer contexts for LLMs have substantially increased the key-value (KV) cache size, further intensifying the pressures on memory capacity.To lower the pressure, the literature has explored KV cache quantization techniques, which commonly use low bitwidth (e.g., INT4) for most values, selectively using higher bitwidth (e.g., FP16) for outlier values.While this approach helps achieve high accuracy and low bitwidth simultaneously, it comes with the limitation that the cost for online outlier detection is excessively high, negating the advantages of quantization.Inspired by these insights, we propose Oaken, an acceleration solution that achieves high accuracy and high performance simultaneously through co-designing algorithm and hardware.To effectively find a sweet spot in the accuracy-performance trade-off space of KV cache quantization, Oaken employs an online-offline hybrid approach, setting outlier thresholds offline, which are then used to determine the quantization scale online.To translate the proposed algorithmic technique into tangible performance gains, Oaken also comes with custom quantization/dequantization engines and memory management units that can be integrated with any LLM accelerators.We built an Oaken accelerator on top of",2025-06-20,2026-08-26T07:47:46.906454,Minsu Kim; Seongmin Hong; Ryeowook Ko; Soongyu Choi; Hunjong Lee; Junsoo Kim; Joo-Young Kim; Jongse Park,Caching and Content Delivery; Algorithms and Data Compression; Advanced Data Storage Technologies,https://arxiv.org/abs/2503.18599,https://openalex.org/W4411487104,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2506.16800,2506.16800,Lookup Table-based Multiplication-free All-digital DNN Accelerator Featuring Self-Synchronous Pipeline Accumulation,"Deep neural networks (DNNs) have been widely applied in our society, yet reducing power consumption due to large-scale matrix computations remains a critical challenge. MADDNESS is a known approach to improving energy efficiency by substituting matrix multiplication with table lookup operations. Previous research has employed large analog computing circuits to convert inputs into LUT addresses, which presents challenges to area efficiency and computational accuracy. This paper proposes a novel MADDNESS-based all-digital accelerator featuring a self-synchronous pipeline accumulator, resulting in a compact, energy-efficient, and PVT-invariant computation. Post-layout simulation using a commercial 22nm process showed that 2.5 times higher energy efficiency (174 TOPS/W) and 5 times higher area efficiency (2.01 TOPS/mm2) can be achieved compared to the conventional accelerator.",2025-06-20,2026-08-26T07:47:46.906454,"Tagata, Hiroto; Sato, Takashi; Awano, Hiromitsu",Low-power high-performance VLSI design; Parallel Computing and Optimization Techniques; Numerical Methods and Algorithms,https://arxiv.org/abs/2506.16800,https://openalex.org/W4417539292,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2410.24117,2410.24117,AlphaTrans: A Neuro-Symbolic Compositional Approach for Repository-Level Code Translation and Validation,"Code translation transforms programs from one programming language (PL) to another. One prominent use case is application modernization to enhance maintainability and reliability. Several rule-based transpilers have been designed to automate code translation between different pairs of PLs. However, the rules can become obsolete as the PLs evolve and cannot generalize to other PLs. Recent studies have explored the automation of code translation using Large Language Models (LLMs). One key observation is that such techniques may work well for crafted benchmarks but fail to generalize to the scale and complexity of real-world projects with inter- and intra-class dependencies, custom types, PL-specific features, etc. We propose AlphaTrans , a neuro-symbolic approach to automate repository-level code translation. AlphaTrans translates both source and test code, and employs multiple levels of validation to ensure the translation preserves the functionality of the source program. To break down the problem for LLMs, AlphaTrans leverages program analysis to decompose the program into fragments and translates them in the reverse call order . We leveraged AlphaTrans to translate ten real-world open-source projects consisting of ⟨836, 8575, 2719⟩ (application and test) classes, (application and test) methods, and unit tests. AlphaTrans breaks down these projects into 17874 fragments and translates the entire repository. 96.40 % of the translated fragments are syntactically correct, and AlphaTrans validates the translations’ runtime behavior and functional correctness for 27.03 % and 25.14 % of the application method fragments. On average, integrated translation and validation takes 34 hours (min=3, max=121) to translate a project, showing its scalability in practice. For the syntactically or semantically incorrect translations, AlphaTrans generates a report including existing translation, stack trace, test errors, or assertion failures. We provided these artifacts to two developers to fix the translation bugs in four projects. They fixed the issues in 20.1 hours on average (5.5 hours for the smallest and 34 hours for the largest project) and achieved all passing tests. Without AlphaTrans , translating and validating such big projects could take weeks, if not months.",2025-06-19,2026-09-10T07:47:47.112893,Ali Reza Ibrahimzada; Kaiyao Ke; Mrigank Pawagi; Muhammad Salman Abid; Rangeet Pan; Saurabh Sinha; Reyhaneh Jabbarvand,Natural Language Processing Techniques; Semantic Web and Ontologies,https://arxiv.org/abs/2410.24117,https://openalex.org/W4404355671,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2504.06857,2504.06857,Machine learning assisted unfolding for neutrino cross-section measurements with the OmniFold technique,"The choice of unfolding method for a cross-section measurement is tightly coupled to the model dependence of the efficiency correction and the overall impact of cross-section modeling uncertainties in the analysis. A key issue is the dimensionality used in unfolding, as the kinematics of all outgoing particles in an event typically affect the reconstruction performance in a neutrino detector. OmniFold is an unfolding method that iteratively reweights a simulated dataset, using machine learning to utilize arbitrarily high-dimensional information, that has previously been applied to proton-proton and proton-electron datasets. This paper demonstrates OmniFold’s application to a neutrino cross-section measurement for the first time using a public T2K near detector simulated dataset, comparing its performance with traditional approaches using a mock data study.",2025-06-19,2026-09-11T09:22:31.653822,R.G. Huang; Andrew Cudd; M Kawaue; T. Kikawa; Benjamin Nachman; V. M. Mikuni; C. Wilkinson,Particle physics theoretical and experimental studies; Neutrino Physics Research; Astrophysics and Cosmic Phenomena,https://arxiv.org/abs/2504.06857,https://openalex.org/W4411460886,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2504.11985,2504.11985,A Heavy-metal Scenario of Ultra-high-energy Cosmic Rays,"Abstract The mass composition of ultra-high-energy cosmic rays is an open problem in astroparticle physics. It is usually inferred from the depth of the shower maximum ( X max ) of cosmic-ray showers, which is only ambiguously determined by modern hadronic interaction models. We examine a data-driven scenario, in which we consider the expectation value of X max as a free parameter. We test the novel hypothesis of whether the cosmic-ray data from the Pierre Auger Observatory can be interpreted in a consistent picture, under the assumption that the mass composition of cosmic rays at the highest energies is dominated by high metallicity, resulting in pure iron nuclei at energies above ≈40 EeV. We investigate the implications on astrophysical observations and hadronic interactions, and we discuss the global consistency of the data assuming this heavy-metal scenario. We conclude that the data from the Pierre Auger Observatory can be interpreted consistently if the expectation values for X max from modern hadronic interaction models are shifted to larger values.",2025-06-19,2026-08-26T07:47:46.906454,J. Vícha; Alena Bakalová; Ana L. Müller; Olena Tkachenko; Maximilian Stadelmaier,Astrophysics and Cosmic Phenomena; Dark Matter and Cosmic Phenomena; Neutrino Physics Research,https://arxiv.org/abs/2504.11985,https://openalex.org/W4411500803,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2502.20821,2502.20821,Improved measurement of absolute branching fraction of the inclusive decay $$ {\Lambda}_c^{+}\to {K}_S^0X $$,"A bstract By analyzing 4.5 fb − 1 of e + e − collision data accumulated with the BESIII detector at center-of-mass energies ranging from 4599.53 MeV to 4698.82 MeV, we report the measurement of the absolute branching fraction (BF) of the inclusive decay $$ {\Lambda}_c^{+}\to {K}_S^0X $$ Λ c + → K S 0 X using the double-tag technique. The result is $$ \mathcal{B}\left({\Lambda}_c^{+}\to {K}_S^0X\right) $$ B Λ c + → K S 0 X = (10.9 ± 0.2 ± 0.1)%, where the first uncertainty is statistical and the second is systematic. This result indicates that there are still undiscovered decay channels containing $$ {K}_S^0 $$ K S 0 in the final state with a combined BF of (3.0 ± 0.4)%. The BF of the inclusive decay $$ {\Lambda}_c^{+}\to {\overline{K}}^0/{K}^0X $$ Λ c + → K ¯ 0 / K 0 X is calculated to be $$ \mathcal{B}\left({\Lambda}_c^{+}\to {\overline{K}}^0/{K}^0X\right) $$ B Λ c + → K ¯ 0 / K 0 X = (21.8 ± 0.4 ± 0.2)%, The result is in agreement with the prediction of the statistical isospin model.",2025-06-19,2026-09-11T09:22:31.653822,M. Ablikim; M. N. Achasov; P. Adlarson; X. C. Ai; R. Aliberti; A. Amoroso; Qingsong An; Yu Bai; O. Bakina; Y. Ban; H.-R. Bao; V. Batozskaya; K. Begzsuren; N. Berger; M. Berlowski; M. Bertani; D. Bettoni; F. Bianchi; E. Bianco; A. Bortone; I. R. Boyko; R. A. Briere; A. Brueggemann; Hao Cai; Minghui Cai; X.D. Cai; A. Calcaterra; G. F. Cao; N. Cao; S. A. Cetin; X. Y. Chai; J. F. Chang; G. R.; Y. Z.; G. Chelkov; C. Chen; Chao Chen; G. Chen; H. S. Chen; H. Y. Chen; M. L. Chen; S. J. Chen; S. L. Chen; S. M. Chen; T. Chen; X. R. Chen; X. T. Chen; Y. B. Chen; Y. Q. Chen; Z. J. Chen; Z. K. Chen; S. K. Choi; X. Chu; G. Cibinetto; F. Cossio; J. J. Cui; H. L. Dai; J. P. Dai; A. Dbeyssi; R. E. de Boer; D. Dedovich; C. Q. Deng; Z. Y. Deng; A. Denig; I. Denysenko; M. Destefanis; F. De Mori; B. Ding; X. X. Ding; Y. Ding; Y. Ding; Y. X. Ding; J. Dong; L. Y. Dong; M. Y. Dong; Xiang-Kun Dong; M. C. Du; S. X. Du; S. X. Du; Y. Y. Duan; Zhaoyun Duan; P. Egorov; Gaofeng Fan; J. J. Fan; Y. H. Fan; J. Fang; J. Fang; S. S. Fang; W. X. Fang; Y. Q. Fang; R. Farinelli; L. Fava; F. Feldbauer; G. Felici; C. Q. Feng; Jianghe Feng; Y. T. Feng; M. Fritsch; C. D. Fu; J. L. Fu,Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Quantum Chromodynamics and Particle Interactions,https://arxiv.org/abs/2502.20821,https://openalex.org/W4411519639,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2506.16640,2506.16640,Long-Context Generalization with Sparse Attention,"Transformer-based architectures traditionally employ softmax to compute attention weights, which produces dense distributions over all tokens in a sequence. While effective in many settings, this density has been shown to be detrimental for tasks that demand precise focus on fixed-size patterns: as sequence length increases, non-informative tokens accumulate attention probability mass, leading to dispersion and representational collapse. We show in this paper that dynamically sparse attention mechanisms using $α$-entmax can avoid these issues, due to their ability to assign exact zeros to irrelevant tokens. Furthermore, we introduce Adaptive-Scalable Entmax (ASEntmax), which endows $α$-entmax with a learnable temperature parameter, allowing the attention distribution to interpolate between sparse (pattern-focused) and dense (softmax-like) regimes. Our empirical evaluation on synthetic tasks and language modeling demonstrates that ASEntmax substantially outperforms softmax, scalable softmax, and fixed-temperature $α$-entmax baselines, achieving up to 1000$\times$ length extrapolation on synthetic benchmarks and superior long-context generalization on language modeling while preserving short-context performance, including better perplexity trends and higher retrieval accuracies at 8$\times$ training length.",2025-06-19,2026-08-26T07:47:46.906454,Pavlo Vasylenko; Hugo Pitorro; André F. T. Martins; Marcos Treviso,Anomaly Detection Techniques and Applications; Image Retrieval and Classification Techniques; Time Series Analysis and Forecasting,https://arxiv.org/abs/2506.16640,https://openalex.org/W4415330313,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2506.16147,2506.16147,A full-stack analog optical quantum computing platform with one hundred inputs,"Optical technology is a highly promising platform for quantum computing due to its enormous potential for large-scale, ultrafast computation. However, realizing a programmable and scalable system remains a significant challenge. Here, we present a high-speed programmable Gaussian quantum computing platform with one hundred inputs based on a continuous-variable full-stack architecture. Our system features a 100 MHz clock frequency and integrates a cloud-based interface with an open-source Python software development kit, mqc3, significantly enhancing accessibility and operational flexibility. We provide a comprehensive characterization of our system and its capabilities through multi-input and multi-step teleportation, as well as the programmable routing of quantum states across 101 input modes. This platform represents a critical milestone in scalable analog quantum information processing, offering a robust testbed for the future integration of non-Gaussian resources and the development of large-scale optical neural networks.",2025-06-19,2026-09-04T10:56:28.161419,"Yokoyama, Shota; Sakaguchi, Atsushi; Asavanant, Warit; Takase, Kan; Chen, Yi-Ru; Nagayoshi, Hironari; Yoshikawa, Jun-ichi; Kashiwazaki, Takahiro; Inoue, Asuka; Umeki, Takeshi; Hashimoto, Toshikazu; Hiraoka, Takuji; Furusawa, Akira; Yonezawa, Hidehiro",Neural Networks and Reservoir Computing; Quantum Information and Cryptography; Quantum Computing Algorithms and Architecture,https://arxiv.org/abs/2506.16147,https://openalex.org/W4417537806,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2501.03429,2501.03429,Optical neuromorphic computing via temporal up‐sampling and trainable encoding on a telecom device platform,"Abstract Mapping input signals to a high‐dimensional space is a critical concept in various neuromorphic computing paradigms, including models such as reservoir computing (RC) and extreme learning machines (ELM). We propose using commercially available telecom devices and technologies developed for high‐speed optical data transmission to implement these models through nonlinear mapping of optical signals into a high‐dimensional space where linear processing can be applied. We manipulate the output feature dimension by applying temporal up‐sampling (at the speed of commercially available telecom devices) of input signals and a well‐established wave‐division‐multiplexing (WDM). Our up‐sampling approach utilizes a trainable encoding mask, where each input symbol is replaced with a structured sequence of masked symbols, effectively increasing the representational capacity of the feature space. This gives remarkable flexibility in the dynamical phase masking of the input signal. We demonstrate this approach in the context of RC and ELM, employing readily available photonic devices, including a semiconductor optical amplifier and nonlinear Mach–Zehnder interferometer (MZI). We investigate how nonlinear mapping provided by these devices can be characterized in terms of the increased controlled separability and predictability of the output state.",2025-06-18,2026-09-06T09:10:53.072986,Egor Manuylovich; Dmitrii Stoliarov; David Saad; Sergei K. Turitsyn,Photonic and Optical Devices; Semiconductor Lasers and Optical Devices,https://arxiv.org/abs/2501.03429,https://openalex.org/W4406190449,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2502.01670,2502.01670,Hardware-efficient photonic tensor core: accelerating deep neural networks with structured compression,"The rapid growth in computing demands, particularly driven by artificial intelligence applications, has begun to exceed the capabilities of traditional electronic hardware. Optical computing offers a promising alternative due to its parallelism, high computational speed, and low power consumption. However, existing photonic integrated circuits are constrained by large footprints, costly electro-optical interfaces, and complex control mechanisms, limiting the practical scalability of optical neural networks (ONNs). To address these limitations, we introduce a block-circulant photonic tensor core for a structure-compressed optical neural network (StrC-ONN) architecture. The structured compression technique substantially reduces both model complexity and hardware resources without sacrificing the versatility of neural networks, and achieves accuracy comparable to uncompressed models. Additionally, we propose a hardware-aware training framework to compensate for on-chip nonidealities to improve model robustness and accuracy. Experimental validation through image processing and classification tasks demonstrates that our StrC-ONN achieves a reduction in trainable parameters of up to 74.91%, while still maintaining competitive accuracy levels. Performance analyses further indicate that this hardware–software co-design approach is expected to yield a 3.56× improvement in power efficiency. By reducing both hardware requirements and control complexity across multiple dimensions, this work explores a pathway toward practical and scalable ONNs, highlighting a promising route to address future computational efficiency challenges.",2025-06-18,2026-09-02T07:38:04.252551,Shupeng Ning; Hanqing Zhu; Chenghao Feng; Jiaqi Gu; David Z. Pan; Ray T. Chen,Neural Networks and Reservoir Computing; Optical Network Technologies; Photonic and Optical Devices,https://arxiv.org/abs/2502.01670,https://openalex.org/W4407184528,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2506.15601,2506.15601,CXL-GPU: Pushing GPU Memory Boundaries with the Integration of CXL Technologies,"This work introduces a GPU storage expansion solution utilizing CXL, featuring a novel GPU system design with multiple CXL root ports for integrating diverse storage media (DRAMs and/or SSDs). We developed and siliconized a custom CXL controller integrated at the hardware RTL level, achieving two-digit nanosecond roundtrip latency, the first in the field. This study also includes speculative read and deterministic store mechanisms to efficiently manage read and write operations to hide the endpoint's backend media latency variation. Performance evaluations reveal our approach significantly outperforms existing methods, marking a substantial advancement in GPU storage technology.",2025-06-18,2026-08-26T07:47:46.906454,Donghyun Gouk; Seungkwan Kang; Seungjun Lee; Jiseon Kim; Kyungkuk Nam; Eojin Ryu; Sangwon Lee; Dongpyung Kim; Junhyeok Jang; Hanyeoreum Bae; Myoungsoo Jung,Parallel Computing and Optimization Techniques,https://arxiv.org/abs/2506.15601,https://openalex.org/W4415312714,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2506.15093,2506.15093,Flexible Hardware-Enabled Guarantees for AI Compute,"As artificial intelligence systems become increasingly powerful, they pose growing risks to international security, creating urgent coordination challenges that current governance approaches struggle to address without compromising sensitive information or national security. We propose flexible hardware-enabled guarantees (flexHEGs), that could be integrated with AI accelerators to enable trustworthy, privacy-preserving verification and enforcement of claims about AI development. FlexHEGs consist of an auditable guarantee processor that monitors accelerator usage and a secure enclosure providing physical tamper protection. The system would be fully open source with flexible, updateable verification capabilities. FlexHEGs could enable diverse governance mechanisms including privacy-preserving model evaluations, controlled deployment, compute limits for training, and automated safety protocol enforcement. In this first part of a three part series, we provide a comprehensive introduction of the flexHEG system, including an overview of the governance and security capabilities it offers, its potential development and adoption paths, and the remaining challenges and limitations it faces. While technically challenging, flexHEGs offer an approach to address emerging regulatory and international security challenges in frontier AI development.",2025-06-18,2026-08-26T07:47:46.906454,J. Howard Petrie; Onni Aarne; Nora Ammann; David Dalrymple,"Parallel Computing and Optimization Techniques; Computability, Logic, AI Algorithms; Embedded Systems Design Techniques",https://arxiv.org/abs/2506.15093,https://openalex.org/W4415333457,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
2506.15174,2506.15174,A Novel Compiler Transformation for Fast Sparse Matrix Multiplication in GPUs,"Sparse data structures are commonly used in neural networks to reduce the memory footprint. These data structures are compact but cause irregularities such as random memory accesses, which prevent efficient use of the memory hierarchy. GPUs are a common platform for machine learning practitioners, but running compact data structures on these devices often leads to slow-downs due to inefficient use of computing and memory resources. This paper proposes a new compiler transformation, enumerate-and-sparse-coarsen, that accelerates sparse matrix-matrix multiplication (SPMM) on GPU devices. The transformation increases data reuse in registers and caches while creating more balanced workloads for GPU computing resources. The transformation is tested on sparse neural networks in convolutional and transformer models. On an A100 GPU and across a columns of matrix B (bCols) in $ A \times B = C$ from range of 32 to 128, the transformation yields a geometric mean speedup of 1.84$\times$ to 2.27$\times$ compared to cuBLAS and cuSPARSE baselines, respectively.",2025-06-18,2026-08-26T07:47:46.906454,Hossein Albakri; Kazem Cheshmi,Parallel Computing and Optimization Techniques; Distributed and Parallel Computing Systems; Quantum Computing Algorithms and Architecture,https://arxiv.org/abs/2506.15174,https://openalex.org/W4415333657,OpenAlex,2026-09-13T06:30:16.631164+00:00,2025 상반기
